Date,Time,Bus,Count,On off,Latitude,Longitude,Route,Stop
11/13/2019,17:44:37,2403,1,off,35.308200836,-80.732757568,Gold,Student Union W
11/13/2019,17:44:56,2407,1,on,35.311038971,-80.741348267,Silver,Grigg Hall E
11/13/2019,17:45:04,2411,7,off,35.308074951,-80.730369568,Silver,Aux Services East
11/13/2019,17:45:13,2406,2,off,35.307991028,-80.732582092,Green,Student Union E
11/13/2019,17:45:28,2411,6,on,35.308078766,-80.730377197,Silver,Aux Services East
11/13/2019,17:45:29,2406,8,on,35.307991028,-80.732582092,Green,Student Union E
11/13/2019,17:45:32,2407,1,on,35.309959412,-80.741844177,Silver,EPIC N
11/13/2019,17:45:34,2408,1,off,35.301811218,-80.73273468,Gold,Hunt Hall
11/13/2019,17:45:56,2409,6,off,35.309410095,-80.744102478,Silver,CRI Deck
11/13/2019,17:46:09,2412,1,on,35.301116943,-80.735710144,Green,South Village Deck
11/13/2019,17:46:13,2410,1,off,35.308010101,-80.73033905,Silver,Aux Services East
11/13/2019,17:46:25,2412,16,off,35.301116943,-80.735710144,Green,South Village Deck
11/13/2019,17:46:40,2408,1,off,35.30147934,-80.735855103,Gold,Hunt Hall
11/13/2019,17:46:42,2408,2,on,35.30147934,-80.735855103,Gold,Hunt Hall
11/13/2019,17:46:47,2406,2,off,35.308040619,-80.730476379,Green,Aux Services East
11/13/2019,17:46:54,2411,1,on,35.310783386,-80.729370117,Silver,Student Health N
11/13/2019,17:46:57,2401,2,on,35.304294586,-80.735054016,Green,Cone Deck W
11/13/2019,17:47:00,2411,9,off,35.310783386,-80.729377747,Silver,Student Health N
11/13/2019,17:47:09,2410,6,on,35.308013916,-80.73033905,Silver,Aux Services East
11/13/2019,17:47:35,2412,1,on,35.301124573,-80.735694885,Green,South Village Deck
11/13/2019,17:47:57,2403,1,on,35.311710358,-80.733100891,Gold,Wallis Hall E/Light Rail
11/13/2019,17:48:07,2403,5,off,35.311710358,-80.733100891,Gold,Wallis Hall E/Light Rail
11/13/2019,17:48:28,2407,1,on,35.307918549,-80.734779358,Silver,Woodward Hall East
11/13/2019,17:48:57,2412,4,on,35.302131653,-80.732727051,Green,Levine Hall E
11/13/2019,17:49:14,2411,6,on,35.310295105,-80.726676941,Silver,Martin Hall
11/13/2019,17:49:16,2411,10,off,35.310295105,-80.726676941,Silver,Martin Hall
11/13/2019,17:49:28,2408,1,off,35.304321289,-80.732727051,Gold,Reese East
11/13/2019,17:49:32,2407,5,on,35.307998657,-80.732772827,Silver,Student Union E
11/13/2019,17:49:34,2407,5,off,35.307998657,-80.732772827,Silver,Student Union E
11/13/2019,17:49:49,2406,4,off,35.303531647,-80.729484558,Green,Robinson Hall S
11/13/2019,17:50:12,2401,1,off,35.301086426,-80.73576355,Green,South Village Deck
11/13/2019,17:50:18,2403,3,on,35.309074402,-80.729347229,Gold,Hickory Hall South
11/13/2019,17:50:38,2411,3,on,35.308776855,-80.725067139,Silver,Lot 6
11/13/2019,17:50:42,2401,1,off,35.301086426,-80.73576355,Green,South Village Deck
11/13/2019,17:50:42,2411,14,off,35.308776855,-80.725067139,Silver,Lot 6
11/13/2019,17:50:53,2412,2,on,35.303379059,-80.72946167,Green,Robinson Hall N
11/13/2019,17:50:55,2412,2,off,35.303379059,-80.72946167,Green,Robinson Hall N
11/13/2019,17:51:00,2401,3,on,35.30109024,-80.73576355,Green,South Village Deck
11/13/2019,17:51:06,2403,1,on,35.306995392,-80.729454041,Gold,Fretwell S
11/13/2019,17:51:08,2403,1,off,35.306995392,-80.729454041,Gold,Fretwell S
11/13/2019,17:51:19,2410,1,on,35.310211182,-80.726593018,Silver,Martin Hall
11/13/2019,17:51:27,2410,8,off,35.310199738,-80.726577759,Silver,Martin Hall
11/13/2019,17:51:28,2407,3,on,35.30803299,-80.732749939,Silver,Student Union E
11/13/2019,17:51:28,2408,1,on,35.303161621,-80.729194641,Gold,Robinson Hall N
11/13/2019,17:51:29,2406,2,off,35.304298401,-80.732818604,Green,Reese East
11/13/2019,17:52:01,2412,1,on,35.305076599,-80.728263855,Green,Cato Hall N
11/13/2019,17:52:14,2411,5,on,35.307186127,-80.725227356,Silver,Lot 5A
11/13/2019,17:52:20,2411,10,off,35.307186127,-80.725227356,Silver,Lot 5A
11/13/2019,17:52:37,2410,2,on,35.310173035,-80.726554871,Silver,Martin Hall
11/13/2019,17:52:40,2407,1,on,35.308010101,-80.73274231,Silver,Student Union E
11/13/2019,17:53:04,2401,1,on,35.302120209,-80.732696533,Green,Levine Hall E
11/13/2019,17:53:04,2407,2,off,35.307998657,-80.732749939,Silver,Student Union E
11/13/2019,17:53:06,2411,1,off,35.306423187,-80.726730347,Silver,East Deck 2
11/13/2019,17:53:40,2403,1,on,35.303478241,-80.729499817,Gold,Robinson Hall S
11/13/2019,17:53:42,2403,2,off,35.303478241,-80.729499817,Gold,Robinson Hall S
11/13/2019,17:53:49,2410,3,off,35.308761597,-80.72505188,Silver,Lot 6
11/13/2019,17:53:52,2412,1,off,35.307548523,-80.729293823,Green,Fretwell N
11/13/2019,17:53:54,2412,2,on,35.307556152,-80.729286194,Green,Fretwell N
11/13/2019,17:53:59,2410,1,on,35.308761597,-80.72505188,Silver,Lot 6
11/13/2019,17:54:06,2409,3,on,35.311653137,-80.742507935,Silver,PORTAL East
11/13/2019,17:54:25,2406,2,off,35.301074982,-80.735572815,Green,South Village Deck
11/13/2019,17:54:59,2406,3,on,35.301078796,-80.735580444,Green,South Village Deck
11/13/2019,17:55:16,2411,1,off,35.307537079,-80.72933197,Silver,Fretwell N
11/13/2019,17:55:18,2403,1,off,35.302021027,-80.733016968,Gold,Levine Hall W
11/13/2019,17:55:18,2407,3,off,35.310749054,-80.729202271,Silver,Student Health N
11/13/2019,17:55:18,2411,1,on,35.307537079,-80.72933197,Silver,Fretwell N
11/13/2019,17:55:30,2408,2,off,35.308105469,-80.732658386,Gold,Student Union W
11/13/2019,17:55:30,2412,3,off,35.310588837,-80.729370117,Green,Student Health N
11/13/2019,17:55:32,2408,2,on,35.308052063,-80.732627869,Gold,Student Union W
11/13/2019,17:55:36,2401,1,off,35.305103302,-80.728126526,Green,Cato Hall N
11/13/2019,17:56:24,2403,2,on,35.301235199,-80.735603333,Gold,Hunt Hall
11/13/2019,17:56:26,2403,7,off,35.301235199,-80.735603333,Gold,Hunt Hall
11/13/2019,17:56:26,2409,1,on,35.309883118,-80.741783142,Silver,EPIC N
11/13/2019,17:56:38,2407,6,off,35.310337067,-80.726768494,Silver,Martin Hall
11/13/2019,17:56:47,2406,1,off,35.303337097,-80.729415894,Green,Robinson Hall N
11/13/2019,17:56:50,2407,4,on,35.31036377,-80.726768494,Silver,Martin Hall
11/13/2019,17:56:58,2411,10,off,35.308116913,-80.732627869,Silver,Student Union W
11/13/2019,17:57:14,2411,8,on,35.308113098,-80.732627869,Silver,Student Union W
11/13/2019,17:57:24,2412,1,off,35.31338501,-80.731887817,Green,North Deck
11/13/2019,17:57:26,2412,1,on,35.31338501,-80.731887817,Green,North Deck
11/13/2019,17:57:36,2409,1,on,35.307384491,-80.739776611,Silver,Athletics Complex E
11/13/2019,17:57:39,2408,1,on,35.310916901,-80.737724304,Gold,Union Deck/Belk N
11/13/2019,17:57:40,2403,1,on,35.301250458,-80.735626221,Gold,Hunt Hall
11/13/2019,17:58:09,2410,4,off,35.307571411,-80.729309082,Silver,Fretwell N
11/13/2019,17:58:51,2409,2,on,35.307949066,-80.734825134,Silver,Woodward Hall East
11/13/2019,17:58:56,2407,4,off,35.308689117,-80.725067139,Silver,Lot 6
11/13/2019,17:59:04,2407,6,on,35.308673859,-80.72505188,Silver,Lot 6
11/13/2019,17:59:09,2408,1,off,35.311706543,-80.732971191,Gold,Wallis Hall E/Light Rail
11/13/2019,17:59:29,2408,7,on,35.311721802,-80.73299408,Gold,Wallis Hall E/Light Rail
11/13/2019,17:59:46,2410,3,on,35.30802536,-80.732559204,Silver,Student Union W
11/13/2019,17:59:56,2409,5,off,35.308055878,-80.732833862,Silver,Student Union E
11/13/2019,17:59:56,2412,3,off,35.311973572,-80.733413696,Green,Wallis Hall W/Light Rail
11/13/2019,17:59:58,2412,3,on,35.311973572,-80.733413696,Green,Wallis Hall W/Light Rail
11/13/2019,18:00:19,2409,1,off,35.308055878,-80.732833862,Silver,Student Union E
11/13/2019,18:00:24,2407,2,on,35.307071686,-80.725334167,Silver,Lot 5A
11/13/2019,18:00:27,2409,12,on,35.308055878,-80.732833862,Silver,Student Union E
11/13/2019,18:00:34,2403,2,off,35.304340363,-80.732727051,Gold,Reese East
11/13/2019,18:01:28,2411,1,off,35.310920715,-80.741539001,Silver,Grigg Hall W
11/13/2019,18:01:38,2410,5,on,35.307884216,-80.732513428,Silver,Student Union W
11/13/2019,18:01:54,2408,1,on,35.306526184,-80.729537964,Gold,Fretwell S
11/13/2019,18:01:56,2408,1,off,35.306423187,-80.729545593,Gold,Fretwell S
11/13/2019,18:02:08,2401,1,off,35.31337738,-80.731620789,Green,North Deck
11/13/2019,18:02:09,2409,2,on,35.308055878,-80.732826233,Silver,Student Union E
11/13/2019,18:02:16,2412,1,on,35.310245514,-80.736129761,Green,Belk Hall S
11/13/2019,18:02:40,2407,1,on,35.306209564,-80.726806641,Silver,East Deck 2
11/13/2019,18:02:44,2411,4,off,35.312805176,-80.740959167,Silver,Motor Sports
11/13/2019,18:03:18,2409,2,on,35.308040619,-80.730461121,Silver,Aux Services East
11/13/2019,18:04:04,2411,3,off,35.311100006,-80.74306488,Silver,Portal W
11/13/2019,18:04:04,2412,1,off,35.307929993,-80.734771729,Green,Woodward Hall East
11/13/2019,18:04:16,2410,1,off,35.309368134,-80.741134644,Silver,EPIC S
11/13/2019,18:04:20,2408,1,off,35.303256989,-80.729179382,Gold,Robinson Hall S
11/13/2019,18:04:22,2407,1,off,35.307254791,-80.729507446,Silver,Fretwell N
11/13/2019,18:04:28,2409,1,on,35.309024811,-80.729278564,Silver,Hickory Hall North
11/13/2019,18:04:53,2406,3,on,35.313930511,-80.734390259,Green,North Deck
11/13/2019,18:05:18,2412,4,off,35.308063507,-80.73273468,Green,Student Union E
11/13/2019,18:05:22,2411,4,off,35.309440613,-80.744041443,Silver,CRI Deck
11/13/2019,18:05:32,2407,5,on,35.308208466,-80.73260498,Silver,Student Union W
11/13/2019,18:05:32,2411,1,off,35.309440613,-80.744041443,Silver,CRI Deck
11/13/2019,18:05:44,2403,1,on,35.307613373,-80.729293823,Gold,Fretwell N
11/13/2019,18:05:44,2408,2,off,35.301845551,-80.732841492,Gold,Levine Hall W
11/13/2019,18:05:46,2403,1,off,35.307613373,-80.729293823,Gold,Fretwell N
11/13/2019,18:06:00,2412,9,on,35.308063507,-80.73273468,Green,Student Union E
11/13/2019,18:06:02,2407,11,off,35.308143616,-80.732658386,Silver,Student Union W
11/13/2019,18:06:12,2410,1,off,35.312919617,-80.741119385,Silver,Motor Sports
11/13/2019,18:06:16,2407,1,off,35.308139801,-80.732658386,Silver,Student Union W
11/13/2019,18:06:24,2401,1,on,35.312019348,-80.733383179,Green,Wallis Hall W/Light Rail
11/13/2019,18:06:30,2401,1,off,35.312046051,-80.733345032,Green,Wallis Hall W/Light Rail
11/13/2019,18:06:32,2409,2,on,35.31023407,-80.726799011,Silver,Martin Hall
11/13/2019,18:06:38,2409,7,off,35.31023407,-80.726799011,Silver,Martin Hall
11/13/2019,18:06:38,2411,6,on,35.309444427,-80.744041443,Silver,CRI Deck
11/13/2019,18:06:49,2408,5,off,35.301338196,-80.735466003,Gold,Hunt Hall
11/13/2019,18:07:10,2410,1,off,35.311126709,-80.743186951,Silver,Portal W
11/13/2019,18:07:16,2408,6,on,35.301429749,-80.735595703,Gold,Hunt Hall
11/13/2019,18:07:20,2412,1,on,35.30803299,-80.730369568,Green,Aux Services East
11/13/2019,18:07:22,2412,2,off,35.30803299,-80.730369568,Green,Aux Services East
11/13/2019,18:07:48,2401,2,on,35.311985016,-80.733612061,Green,Wallis Hall W/Light Rail
11/13/2019,18:07:56,2407,2,on,35.308094025,-80.732696533,Silver,Student Union W
11/13/2019,18:08:04,2409,7,off,35.308666229,-80.725112915,Silver,Lot 6
11/13/2019,18:08:06,2411,3,on,35.311676025,-80.742446899,Silver,PORTAL East
11/13/2019,18:08:16,2403,1,off,35.30809021,-80.73260498,Gold,Student Union W
11/13/2019,18:08:30,2410,5,off,35.309448242,-80.744155884,Silver,CRI Deck
11/13/2019,18:09:02,2412,1,off,35.306972504,-80.72946167,Green,Fretwell S
11/13/2019,18:09:04,2407,1,on,35.308006287,-80.732826233,Silver,Student Union W
11/13/2019,18:09:04,2411,5,on,35.312355042,-80.741729736,Silver,Duke Centennial Hall East
11/13/2019,18:09:18,2401,1,on,35.310153961,-80.736106873,Green,Belk Hall S
11/13/2019,18:09:19,2408,1,off,35.30424118,-80.734962463,Gold,Cone Deck East
11/13/2019,18:09:26,2409,2,on,35.307178497,-80.725364685,Silver,Lot 5A
11/13/2019,18:09:30,2409,4,off,35.307178497,-80.725364685,Silver,Lot 5A
11/13/2019,18:09:59,2408,3,off,35.30431366,-80.732917786,Gold,Reese East
11/13/2019,18:10:27,2412,2,on,35.305011749,-80.728248596,Green,Cato Hall S
11/13/2019,18:10:28,2412,1,off,35.305011749,-80.728248596,Green,Cato Hall S
11/13/2019,18:11:22,2411,1,on,35.309928894,-80.741836548,Silver,EPIC N
11/13/2019,18:11:41,2412,5,on,35.303592682,-80.729469299,Green,Robinson Hall S
11/13/2019,18:11:50,2403,1,off,35.311737061,-80.733070374,Gold,Wallis Hall E/Light Rail
11/13/2019,18:11:52,2403,2,on,35.311737061,-80.733070374,Gold,Wallis Hall E/Light Rail
11/13/2019,18:12:06,2409,2,off,35.307605743,-80.729515076,Silver,Fretwell N
11/13/2019,18:12:08,2401,1,off,35.308044434,-80.73285675,Green,Student Union E
11/13/2019,18:12:48,2406,1,off,35.312038422,-80.733474731,Green,Wallis Hall W/Light Rail
11/13/2019,18:12:59,2407,2,off,35.309444427,-80.741355896,Silver,EPIC S
11/13/2019,18:13:44,2409,1,off,35.30809021,-80.73261261,Silver,Student Union W
11/13/2019,18:13:55,2412,6,on,35.304420471,-80.732757568,Green,Reese East
11/13/2019,18:13:58,2411,1,on,35.307949066,-80.734802246,Silver,Woodward Hall East
11/13/2019,18:14:04,2406,1,off,35.310031891,-80.736244202,Green,Belk Hall S
11/13/2019,18:14:04,2409,4,on,35.308151245,-80.732261658,Silver,Student Union W
11/13/2019,18:14:04,2411,4,off,35.307949066,-80.734809875,Silver,Woodward Hall East
11/13/2019,18:14:11,2412,1,off,35.304420471,-80.732757568,Green,Reese East
11/13/2019,18:14:43,2407,2,off,35.312965393,-80.741004944,Silver,Motor Sports
11/13/2019,18:14:46,2403,1,on,35.306991577,-80.729507446,Gold,Fretwell S
11/13/2019,18:14:58,2411,4,off,35.308082581,-80.732818604,Silver,Student Union E
11/13/2019,18:15:03,2412,1,on,35.304405212,-80.734947205,Green,Cone Deck W
11/13/2019,18:15:06,2409,1,off,35.307907104,-80.732467651,Silver,Student Union W
11/13/2019,18:15:10,2409,2,on,35.307964325,-80.732429504,Silver,Student Union W
11/13/2019,18:15:11,2412,5,off,35.304389954,-80.734939575,Green,Cone Deck W
11/13/2019,18:15:14,2411,11,on,35.308082581,-80.732818604,Silver,Student Union E
11/13/2019,18:15:49,2408,1,on,35.307937622,-80.732650757,Gold,Student Union W
11/13/2019,18:15:50,2408,3,off,35.307937622,-80.732650757,Gold,Student Union W
11/13/2019,18:15:51,2407,2,off,35.311233521,-80.743041992,Silver,Portal W
11/13/2019,18:16:00,2403,2,on,35.305049896,-80.728218079,Gold,Cato Hall S
11/13/2019,18:16:10,2406,1,off,35.307998657,-80.732826233,Green,Student Union E
11/13/2019,18:16:48,2406,4,on,35.308002472,-80.732826233,Green,Student Union E
11/13/2019,18:17:11,2407,2,off,35.309463501,-80.74407959,Silver,CRI Deck
11/13/2019,18:17:36,2411,2,off,35.31073761,-80.729278564,Silver,Student Health N
11/13/2019,18:18:12,2403,1,on,35.30197525,-80.733047485,Gold,Levine Hall W
11/13/2019,18:18:21,2412,4,on,35.301113129,-80.735725403,Green,South Village Deck
11/13/2019,18:18:29,2412,12,off,35.301120758,-80.735725403,Green,South Village Deck
11/13/2019,18:18:31,2407,2,on,35.311782837,-80.74243927,Silver,PORTAL East
11/13/2019,18:19:04,2406,2,off,35.306503296,-80.729644775,Green,Fretwell S
11/13/2019,18:19:12,2411,4,off,35.310264587,-80.726707458,Silver,Martin Hall
11/13/2019,18:19:13,2407,2,on,35.312408447,-80.741729736,Silver,Duke Centennial Hall East
11/13/2019,18:19:14,2406,1,on,35.306480408,-80.729652405,Green,Fretwell S
11/13/2019,18:19:16,2403,6,off,35.30121994,-80.735618591,Gold,Hunt Hall
11/13/2019,18:19:22,2403,2,on,35.301208496,-80.735626221,Gold,Hunt Hall
11/13/2019,18:19:26,2401,1,off,35.304382324,-80.732727051,Green,Reese East
11/13/2019,18:19:28,2411,3,on,35.310260773,-80.726707458,Silver,Martin Hall
11/13/2019,18:19:44,2410,1,off,35.308021545,-80.732872009,Silver,Student Union E
11/13/2019,18:20:01,2412,3,on,35.302127838,-80.732711792,Green,Levine Hall E
11/13/2019,18:20:10,2408,4,on,35.311733246,-80.732940674,Gold,Wallis Hall E/Light Rail
11/13/2019,18:20:18,2401,5,on,35.304084778,-80.734733582,Green,Cone Deck W
11/13/2019,18:20:28,2401,1,off,35.304138184,-80.734741211,Green,Cone Deck W
11/13/2019,18:20:32,2411,1,on,35.308704376,-80.725082397,Silver,Lot 6
11/13/2019,18:20:34,2410,4,on,35.308021545,-80.73286438,Silver,Student Union E
11/13/2019,18:20:42,2411,9,off,35.308700562,-80.725082397,Silver,Lot 6
11/13/2019,18:20:47,2407,1,on,35.31124115,-80.741394043,Silver,Grigg Hall E
11/13/2019,18:21:00,2410,1,off,35.308021545,-80.73286438,Silver,Student Union E
11/13/2019,18:21:12,2406,1,off,35.303375244,-80.729652405,Green,Robinson Hall S
11/13/2019,18:21:17,2409,2,off,35.312843323,-80.74131012,Silver,Motor Sports
11/13/2019,18:21:49,2412,2,off,35.303382874,-80.729438782,Green,Robinson Hall N
11/13/2019,18:21:51,2412,1,on,35.303382874,-80.729438782,Green,Robinson Hall N
11/13/2019,18:21:58,2410,1,on,35.307994843,-80.730522156,Silver,Aux Services East
11/13/2019,18:22:04,2411,5,off,35.307193756,-80.725234985,Silver,Lot 5A
11/13/2019,18:22:28,2409,1,off,35.311668396,-80.742774963,Silver,Motor Sports
11/13/2019,18:22:52,2411,1,off,35.306324005,-80.726783752,Silver,East Deck 2
11/13/2019,18:22:56,2401,2,off,35.301063538,-80.735824585,Green,South Village Deck
11/13/2019,18:22:56,2410,1,on,35.308959961,-80.729270935,Silver,Hickory Hall North
11/13/2019,18:22:58,2401,3,on,35.301063538,-80.735824585,Green,South Village Deck
11/13/2019,18:23:12,2403,2,off,35.304431915,-80.732757568,Gold,Reese East
11/13/2019,18:23:38,2410,1,off,35.310710907,-80.729301453,Silver,Student Health N
11/13/2019,18:23:40,2410,1,on,35.310714722,-80.729301453,Silver,Student Health N
11/13/2019,18:23:50,2406,1,off,35.30412674,-80.735076904,Green,Cone Deck W
11/13/2019,18:24:04,2401,2,on,35.302116394,-80.732704163,Green,Levine Hall E
11/13/2019,18:24:04,2409,3,off,35.309295654,-80.744926453,Silver,Portal W
11/13/2019,18:24:07,2408,1,on,35.306564331,-80.729621887,Gold,Fretwell S
11/13/2019,18:24:38,2409,1,on,35.309337616,-80.744270325,Silver,CRI Deck
11/13/2019,18:24:55,2407,5,off,35.308101654,-80.73274231,Silver,Student Union E
11/13/2019,18:25:05,2412,1,off,35.307613373,-80.729347229,Green,Fretwell N
11/13/2019,18:25:06,2410,3,off,35.310150146,-80.726875305,Silver,Martin Hall
11/13/2019,18:25:07,2403,1,on,35.303348541,-80.729408264,Gold,Robinson Hall N
11/13/2019,18:25:08,2410,5,on,35.310150146,-80.726875305,Silver,Martin Hall
11/13/2019,18:25:28,2401,1,off,35.303318024,-80.729354858,Green,Robinson Hall N
11/13/2019,18:25:50,2411,3,on,35.308120728,-80.732589722,Silver,Student Union W
11/13/2019,18:25:52,2411,3,off,35.308120728,-80.732589722,Silver,Student Union W
11/13/2019,18:25:57,2412,1,off,35.30896759,-80.729301453,Green,Hickory Hall North
11/13/2019,18:26:06,2410,1,on,35.308765411,-80.725082397,Silver,Lot 6
11/13/2019,18:26:07,2408,1,off,35.304985046,-80.727996826,Gold,Cato Hall S
11/13/2019,18:26:08,2410,1,off,35.308765411,-80.725082397,Silver,Lot 6
11/13/2019,18:26:19,2407,6,on,35.308170319,-80.732688904,Silver,Student Union E
11/13/2019,18:26:20,2406,2,on,35.301052094,-80.735900879,Green,South Village Deck
11/13/2019,18:26:22,2406,3,off,35.301052094,-80.735900879,Green,South Village Deck
11/13/2019,18:26:29,2407,1,off,35.308170319,-80.732688904,Silver,Student Union E
11/13/2019,18:26:32,2401,3,off,35.305091858,-80.728088379,Green,Cato Hall N
11/13/2019,18:26:48,2409,1,on,35.31167984,-80.742500305,Silver,PORTAL East
11/13/2019,18:26:51,2412,3,on,35.310771942,-80.7293396,Green,Student Health N
11/13/2019,18:27:12,2410,2,on,35.307193756,-80.725257874,Silver,Lot 5A
11/13/2019,18:27:15,2407,1,on,35.308078766,-80.730400085,Silver,Aux Services East
11/13/2019,18:27:19,2407,1,off,35.308078766,-80.730400085,Silver,Aux Services East
11/13/2019,18:27:40,2409,3,on,35.312351227,-80.741760254,Silver,Duke Centennial Hall East
11/13/2019,18:27:55,2401,1,on,35.307556152,-80.729141235,Green,Fretwell N
11/13/2019,18:27:58,2410,3,on,35.306468964,-80.726715088,Silver,East Deck 2
11/13/2019,18:28:06,2406,2,on,35.302078247,-80.732833862,Green,Levine Hall E
11/13/2019,18:28:19,2403,1,off,35.308135986,-80.732666016,Gold,Student Union W
11/13/2019,18:28:27,2403,4,on,35.308177948,-80.732673645,Gold,Student Union W
11/13/2019,18:28:55,2412,1,off,35.313423157,-80.731826782,Green,North Deck
11/13/2019,18:28:57,2408,5,off,35.301483154,-80.735618591,Gold,Hunt Hall
11/13/2019,18:29:03,2408,6,on,35.30147171,-80.735618591,Gold,Hunt Hall
11/13/2019,18:29:27,2401,4,off,35.31073761,-80.729057312,Green,Student Health N
11/13/2019,18:29:27,2407,4,on,35.310214996,-80.726745605,Silver,Martin Hall
11/13/2019,18:29:33,2407,7,off,35.310214996,-80.726745605,Silver,Martin Hall
11/13/2019,18:29:38,2410,1,off,35.307258606,-80.729415894,Silver,Fretwell N
11/13/2019,18:29:40,2406,2,on,35.303321838,-80.729515076,Green,Robinson Hall N
11/13/2019,18:30:08,2409,2,on,35.311233521,-80.741775513,Silver,Grigg Hall E
11/13/2019,18:30:16,2411,1,off,35.310905457,-80.741523743,Silver,Grigg Hall W
11/13/2019,18:30:57,2408,1,off,35.304153442,-80.735099792,Gold,Cone Deck East
11/13/2019,18:31:02,2410,10,off,35.30821228,-80.732475281,Silver,Student Union W
11/13/2019,18:31:12,2409,3,on,35.309913635,-80.741897583,Silver,EPIC N
11/13/2019,18:31:36,2406,1,on,35.307331085,-80.729530334,Green,Fretwell N
11/13/2019,18:31:38,2406,2,off,35.3073349,-80.729553223,Green,Fretwell N
11/13/2019,18:31:40,2410,6,on,35.308017731,-80.732666016,Silver,Student Union W
11/13/2019,18:31:41,2403,2,on,35.311771393,-80.733039856,Gold,Wallis Hall E/Light Rail
11/13/2019,18:31:41,2407,1,off,35.307281494,-80.725280762,Silver,Lot 5A
11/13/2019,18:31:43,2407,1,on,35.307281494,-80.725280762,Silver,Lot 5A
11/13/2019,18:31:47,2408,1,on,35.304256439,-80.732757568,Gold,Reese East
11/13/2019,18:31:55,2412,5,on,35.31199646,-80.733444214,Green,Wallis Hall W/Light Rail
11/13/2019,18:31:57,2412,6,off,35.31199646,-80.733444214,Green,Wallis Hall W/Light Rail
11/13/2019,18:32:38,2411,2,off,35.311145782,-80.743080139,Silver,Portal W
11/13/2019,18:33:32,2407,1,on,35.30739212,-80.729316711,Silver,Fretwell N
11/13/2019,18:33:33,2407,3,off,35.307395935,-80.729316711,Silver,Fretwell N
11/13/2019,18:33:45,2412,2,off,35.310188293,-80.736099243,Green,Belk Hall S
11/13/2019,18:33:47,2412,2,on,35.310188293,-80.736099243,Green,Belk Hall S
11/13/2019,18:34:02,2411,1,on,35.309436798,-80.744041443,Silver,CRI Deck
11/13/2019,18:34:07,2408,1,on,35.305042267,-80.728317261,Gold,Cato Hall N
11/13/2019,18:34:11,2403,2,on,35.307044983,-80.729537964,Gold,Fretwell S
11/13/2019,18:34:24,2409,4,on,35.307983398,-80.734733582,Silver,Woodward Hall East
11/13/2019,18:34:59,2407,3,off,35.308238983,-80.732704163,Silver,Student Union W
11/13/2019,18:35:28,2410,2,off,35.309360504,-80.74143219,Silver,EPIC S
11/13/2019,18:35:41,2403,2,on,35.305149078,-80.728256226,Gold,Cato Hall S
11/13/2019,18:35:42,2409,3,off,35.308071136,-80.732688904,Silver,Student Union E
11/13/2019,18:35:51,2412,4,on,35.307937622,-80.73475647,Green,Woodward Hall East
11/13/2019,18:36:09,2407,1,off,35.308197021,-80.732727051,Silver,Student Union W
11/13/2019,18:36:13,2407,7,on,35.308197021,-80.732727051,Silver,Student Union W
11/13/2019,18:36:20,2409,17,on,35.308082581,-80.732658386,Silver,Student Union E
11/13/2019,18:36:25,2401,2,off,35.312000275,-80.733078003,Green,North Deck
11/13/2019,18:36:31,2403,1,on,35.303504944,-80.729576111,Gold,Robinson Hall S
11/13/2019,18:36:33,2403,3,off,35.303504944,-80.729576111,Gold,Robinson Hall S
11/13/2019,18:36:39,2411,1,on,35.311683655,-80.742515564,Silver,PORTAL East
11/13/2019,18:36:44,2409,2,off,35.308078766,-80.732658386,Silver,Student Union E
11/13/2019,18:36:45,2408,8,off,35.30815506,-80.73248291,Gold,Student Union W
11/13/2019,18:37:19,2411,2,on,35.312355042,-80.741744995,Silver,Duke Centennial Hall East
11/13/2019,18:37:27,2407,1,off,35.308197021,-80.73274231,Silver,Student Union W
11/13/2019,18:37:31,2408,2,on,35.308002472,-80.732826233,Gold,Student Union W
11/13/2019,18:37:41,2408,1,off,35.307933807,-80.732933044,Gold,Student Union W
11/13/2019,18:38:05,2403,1,on,35.30198288,-80.733085632,Gold,Levine Hall W
11/13/2019,18:38:08,2409,3,on,35.308055878,-80.730445862,Silver,Aux Services East
11/13/2019,18:38:09,2403,2,off,35.301979065,-80.733085632,Gold,Levine Hall W
11/13/2019,18:38:17,2407,3,on,35.308074951,-80.732772827,Silver,Student Union W
11/13/2019,18:38:17,2409,4,off,35.308055878,-80.730445862,Silver,Aux Services East
11/13/2019,18:38:17,2412,20,on,35.308071136,-80.732727051,Green,Student Union E
11/13/2019,18:38:24,2410,4,off,35.310470581,-80.743988037,Silver,Portal W
11/13/2019,18:38:32,2406,2,off,35.312038422,-80.733299255,Green,Wallis Hall W/Light Rail
11/13/2019,18:38:59,2411,1,on,35.311035156,-80.741424561,Silver,Grigg Hall E
11/13/2019,18:39:03,2403,6,off,35.301326752,-80.735740662,Gold,Hunt Hall
11/13/2019,18:39:05,2403,6,on,35.301326752,-80.735740662,Gold,Hunt Hall
11/13/2019,18:39:07,2409,1,on,35.308986664,-80.7292099,Silver,Hickory Hall North
11/13/2019,18:39:38,2406,2,on,35.312065125,-80.733398438,Green,Wallis Hall W/Light Rail
11/13/2019,18:39:39,2412,1,on,35.308071136,-80.730422974,Green,Aux Services East
11/13/2019,18:39:41,2410,1,on,35.309371948,-80.744239807,Silver,CRI Deck
11/13/2019,18:39:43,2407,3,on,35.308589935,-80.732696533,Silver,Student Union W
