,Lattitude,Longitude,isStop,Stop
626,35.31145873514933,-80.73017966995815,no,
627,35.31150688744981,-80.7302440429745,no,
628,35.31155941719944,-80.73032719145397,no,
629,35.31158568206148,-80.73037547121623,no,
630,35.31162726807558,-80.73043179760555,yes,Student Health (Green) W
631,35.31172496222512,-80.73057604842255,no,
632,35.31174684956594,-80.73062432818482,no,
633,35.31177749183313,-80.73072088770935,no,
634,35.31179937915975,-80.73089791350434,no,
635,35.31181251155287,-80.73104275279114,no,
636,35.31183002140705,-80.73117686324188,no,
637,35.31185190871944,-80.7314128976352,no,
638,35.31185190871944,-80.73167575411865,no,
639,35.311847531257435,-80.73187423758576,no,
640,35.31185190871944,-80.73194933943817,no,
641,35.31189130586682,-80.73197079711029,no,
642,35.311952590280164,-80.73197616152832,no,
643,35.31207953641723,-80.73198152594635,no,
644,35.312184595138625,-80.73198152594635,no,
645,35.31228089884669,-80.73199761920044,no,
646,35.31238595730654,-80.73200298361847,no,
647,35.31251290276345,-80.73200298361847,no,
648,35.31255229958889,-80.73199761920044,no,
649,35.31267924478474,-80.7319547038562,no,
650,35.312758038254366,-80.73194933943817,no,
651,35.31285434127967,-80.73194397502014,no,
652,35.312955021592614,-80.73193861060211,no,
653,35.31302068259876,-80.73193861060211,no,
654,35.313099475735775,-80.7319547038562,no,
655,35.31318264618601,-80.73194933943817,no,
656,35.31323079746022,-80.73194397502014,no,
657,35.3132877034746,-80.73194933943817,no,
658,35.31334023206772,-80.73194933943817,no,
659,35.31337962849017,-80.7319547038562,no,
660,35.3134321570236,-80.73194933943817,yes,North Deck
661,35.3134321570236,-80.73194933943817,no,
662,35.31354596872897,-80.73194933943817,no,
663,35.313646648181,-80.73197079711029,no,
664,35.313756082225844,-80.73197616152832,no,
665,35.31382611993684,-80.73197079711029,no,
666,35.31392679904014,-80.73196006827423,no,
667,35.3139618178293,-80.73192788176605,no,
668,35.31397494987133,-80.73187960200379,no,
669,35.31398808191122,-80.73184741549561,no,
670,35.31402310067386,-80.7318098645694,no,
671.31407562878937,-80.73179377131531,no,
672,35.314106270174335,-80.73181522898743,no,
673,35.314128156870765,-80.73185277991364,no,
674,35.314136911547685,-80.73189033083985,no,
675,35.314141288885786,-80.73192788176605,no,
676,35.31410189283433,-80.73199761920044,no,
677,35.31407125144771,-80.73201371245453,no,
678,35.314018723329355,-80.7320083480365,no,
679,35.31395306313343,-80.73197616152832,no,
680,35.31389615758719,-80.73196543269226,no,
681,35.31379547844574,-80.73198152594635,no,
682,35.31368604445421,-80.73198689036438,no,
683,35.31358098768302,-80.73198689036438,no,
684,35.31344091177585,-80.7320083480365,no,
685,35.31334898682992,-80.73199225478241,no,
686,35.31321328790928,-80.73198689036438,no,
687,35.313095098341286,-80.73198689036438,no,
688,35.31292000236754,-80.73199761920044,no,
689,35.31270988669871,-80.73200298361847,no,
690,35.31253041246601,-80.7320083480365,no,
691,35.312403467036575,-80.7320083480365,no,
692,35.312298408599474,-80.73201371245453,no,
693,35.3121670853612,-80.73202980570862,no,
694,35.31203576190972,-80.73202444129059,no,
695,35.3119219480793,-80.73202444129059,no,
696,35.31182126648043,-80.73204589896271,no,
697,35.31185190871944,-80.7321531873233,no,
698,35.3118781734865,-80.73227120451996,no,
699,35.31188692840695,-80.7324053149707,no,
700,35.3118781734865,-80.73258770518372,no,
701,35.311873796025914,-80.73274863772461,no,
702,35.3118781734865,-80.73289884142945,no,
703,35.31189130586682,-80.73304368071625,no,
704,35.31190006078586,-80.73325289301941,no,
705,35.311904438245016,-80.73336554579804,no,
706,35.311904438245016,-80.7334299188144,no,
